name,url,slots,slot_raw,slot_count,classes,class_count,usable_by_all_classes,races_raw,ac,hp,mana,endurance,str,sta,agi,dex,wis,int,cha,sv_fire,sv_cold,sv_magic,sv_poison,sv_disease,sv_void,damage,attack_delay,ratio,skill,range,effect,casting_time,charges,focus_effect,weight,size,flags,era,merchant_value,player_crafted,is_equippable,drop_zones,drop_zone_count,categories,wiki_page_parsed
5 Dose Minor Null Potion,https://eqlwiki.com/5_Dose_Minor_Null_Potion,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,Null Aura,4.0,5,,0.4,SMALL,,Classic Era,,True,False,,0,Inventory Items|Player Crafted,True
5 Dose Potion of Aquatic Haunt,https://eqlwiki.com/5_Dose_Potion_of_Aquatic_Haunt,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,Everlasting Breath,4.0,5,,0.4,SMALL,,Classic Era,,False,False,,0,Inventory Items,True
5 Dose Potion of Cohesion,https://eqlwiki.com/5_Dose_Potion_of_Cohesion,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,Cohesion,4.0,5,,0.4,SMALL,,,,True,False,,0,Inventory Items|Player Crafted,True
5 Dose Potion of Cold,https://eqlwiki.com/5_Dose_Potion_of_Cold,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,Aura of Cold,4.0,5,,0.4,SMALL,,Classic Era,,True,False,,0,Inventory Items|Player Crafted,True
5 Dose Potion of Lesser Stability,https://eqlwiki.com/5_Dose_Potion_of_Lesser_Stability,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,Stability,4.0,5,,0.4,SMALL,,Classic Era,,True,False,,0,Inventory Items|Player Crafted,True
5 Dose Potion of Lesser Vigor,https://eqlwiki.com/5_Dose_Potion_of_Lesser_Vigor,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,Vigor,4.0,5,,0.4,SMALL,,Classic Era,,True,False,,0,Inventory Items|Player Crafted,True
5 Dose Potion of Unlife Awareness,https://eqlwiki.com/5_Dose_Potion_of_Unlife_Awareness,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,Invisibility versus Undead,3.0,5,,0.4,SMALL,,Classic Era,,True,False,,0,Inventory Items|Player Crafted,True
5 Dose Potion of Vigor,https://eqlwiki.com/5_Dose_Potion_of_Vigor,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,Vigor,4.0,5,,0.4,SMALL,,Classic Era,,True,False,,0,Inventory Items|Player Crafted,True
5 Dose Potion of the Bone Field,https://eqlwiki.com/5_Dose_Potion_of_the_Bone_Field,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,Field of Bone Port,30.0,5,,0.4,SMALL,MAGIC ITEM,Classic Era,,True,False,,0,Inventory Items|Player Crafted,True
5 Dose Potion of the Frost,https://eqlwiki.com/5_Dose_Potion_of_the_Frost,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,Frost Port,30.0,5,,0.4,SMALL,,,,True,False,,0,Inventory Items|Player Crafted,True
5 Dose Potion of the Swamp,https://eqlwiki.com/5_Dose_Potion_of_the_Swamp,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,Swamp Port,30.0,5,,0.4,SMALL,,Classic Era,,True,False,,0,Inventory Items|Player Crafted,True
5 Dose Vial of Tamed Mercury,https://eqlwiki.com/5_Dose_Vial_of_Tamed_Mercury,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,Flurry,8.0,5,,0.4,SMALL,,Classic Era,,True,False,,0,Inventory Items|Player Crafted,True
5lb Fetid Bass,https://eqlwiki.com/5lb_Fetid_Bass,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,SMALL,,Kunark Era,,False,False,,0,Inventory Items,True
6lb Fetid Bass,https://eqlwiki.com/6lb_Fetid_Bass,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,SMALL,,Kunark Era,,False,False,,0,Inventory Items,True
7lb Fetid Bass,https://eqlwiki.com/7lb_Fetid_Bass,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,SMALL,,Kunark Era,,False,False,,0,Inventory Items,True
8lb Fetid Bass,https://eqlwiki.com/8lb_Fetid_Bass,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,SMALL,,Kunark Era,,False,False,,0,Inventory Items,True
9lb Fetid Bass,https://eqlwiki.com/9lb_Fetid_Bass,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,SMALL,,Kunark Era,,False,False,,0,Inventory Items,True
A 'Sparkle' Purse,https://eqlwiki.com/A_'Sparkle'_Purse,,,0,,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,LORE ITEM|NO DROP,,,False,False,Solusek's Eye,1,Inventory Items|Solusek's Eye|Quest Items,True
A Bar of Ronium,https://eqlwiki.com/A_Bar_of_Ronium,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,TINY,,Temple Era,,True,False,,0,Inventory Items|Player Crafted|Quest Items,True
A Bardic Letter (Kelethin),https://eqlwiki.com/A_Bardic_Letter_(Kelethin),,,0,,0,False,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,TINY,LORE ITEM|NO TRADE|TEMPORARY,Classic Era,,False,False,,0,Inventory Items|Quest Items,True
A Bone Key,https://eqlwiki.com/A_Bone_Key,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,SMALL,LORE ITEM|NO DROP,Kunark Era,,False,False,Droga,1,Keys|Inventory Items|Frontier Mountains|Quest Items,True
A Bone Necklace,https://eqlwiki.com/A_Bone_Necklace,Neck,NECK,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,2,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,SMALL,LORE ITEM|NO DROP,Kunark Era,,False,True,Droga,1,Bard Equipment|Cleric Equipment|Druid Equipment|Enchanter Equipment|Magician Equipment|Monk Equipment|Necromancer Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Wizard Equipment|Neck|Keys|Quest Items,True
A Bowyers Guide,https://eqlwiki.com/A_Bowyers_Guide,,,0,,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,,,,False,False,,0,Inventory Items|Vendor Sold|Book,True
A Box of Cat Bones,https://eqlwiki.com/A_Box_of_Cat_Bones,,,0,,0,False,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,MEDIUM,LORE ITEM|NO DROP,Classic Era,,False,False,,0,Inventory Items|Quest Items,True
A Broken Vine,https://eqlwiki.com/A_Broken_Vine,,,0,,0,False,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,TINY,,Kunark Era,4gp,False,False,The Overthere,1,Inventory Items|The Overthere,True
A Bronze Key,https://eqlwiki.com/A_Bronze_Key,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,SMALL,LORE ITEM,Kunark Era,,False,False,Temple of Droga,1,Keys|Inventory Items|Temple of Droga,True
A Broom,https://eqlwiki.com/A_Broom,Primary|Secondary,PRIMARY SECONDARY,2,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,SMALL,MAGIC ITEM|LORE ITEM,Classic Era,,False,True,Cazic Thule|Lake Rathetear|Najena,3,Primary|Secondary|Najena|Cazic Thule|Quest Items,True
A Burnt Sash,https://eqlwiki.com/A_Burnt_Sash,,,0,,0,False,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,TINY,LORE ITEM|NO DROP,,,False,False,Nagafen's Lair,1,Inventory Items|Nagafen's Lair|Quest Items,True
A Canine,https://eqlwiki.com/A_Canine,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,TINY,NODROP,Kunark Era,,False,False,Crypt of Dalnir|Dreadlands|Firiona Vie,3,Inventory Items|Crypt of Dalnir|Dreadlands|Firiona Vie|Quest Items,True
A Chant Rock,https://eqlwiki.com/A_Chant_Rock,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,LORE ITEM,Kunark Era,,False,False,Droga,1,Inventory Items,True
A Copper Key,https://eqlwiki.com/A_Copper_Key,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,LORE ITEM,Kunark Era,,False,False,Droga,1,Keys|Inventory Items|Frontier Mountains|Quest Items,True
A Cracked Femur,https://eqlwiki.com/A_Cracked_Femur,Primary|Secondary,PRIMARY SECONDARY,2,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,2,,3,25,0.12,Piercing,,,,,,0.5,SMALL,MAGIC ITEM|LORE ITEM|NO DROP,Kunark Era,,False,True,Kurn's Tower|Lake of Ill Omen|New Sebilis Expedition,3,Bard Equipment|Enchanter Equipment|Magician Equipment|Necromancer Equipment|Ranger Equipment|Rogue Equipment|Shadow Knight Equipment|Warrior Equipment|Wizard Equipment|Primary|Secondary|Piercing|Kurn's Tower|Lake of Ill Omen|New Sebilis Expedition|Quest Items,True
A Cracked Stein,https://eqlwiki.com/A_Cracked_Stein,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,SMALL,LORE ITEM|QUEST ITEM|NO DROP,Classic Era,,False,False,,0,Inventory Items|Quest Items,True
A Crude Stein,https://eqlwiki.com/A_Crude_Stein,Secondary,SECONDARY,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,10,,,,,15,,,,,,,,,,,,Minor Healing,Instant,1,,1.0,SMALL,MAGIC ITEM|LORE ITEM,Classic Era,4g,False,True,The Feerrott|Oggok,2,Bard Equipment|Cleric Equipment|Druid Equipment|Enchanter Equipment|Magician Equipment|Monk Equipment|Necromancer Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Wizard Equipment|Secondary|The Feerrott|Quest Items,True
A Dark Cauldron,https://eqlwiki.com/A_Dark_Cauldron,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,SMALL,NO DROP,Temple Era,,False,False,Mistmoore Castle,1,Inventory Items|Mistmoore Castle|Quest Items,True
A Dark Reaver,https://eqlwiki.com/A_Dark_Reaver,Primary,PRIMARY,1,Shadow Knight,1,False,ALL,,,,,,,,,,,,,,,,,,20,42,0.4762,2H Slashing,,Steal Strength,Instant,,,9.5,LARGE,MAGIC ITEM|LORE ITEM,Classic Era,8p 9s 5c,False,True,Lower Guk,1,Shadow Knight Equipment|Primary|2H Slashing|Lower Guk,True
A Doll,https://eqlwiki.com/A_Doll,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,TINY,,Classic Era,,False,False,East Freeport|Erudin|Ocean of Tears|Qeynos Aqueducts,4,Inventory Items|Erudin|Ocean of Tears|East Freeport|Quest Items,True
A Dusty Sealed Canopic,https://eqlwiki.com/A_Dusty_Sealed_Canopic,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,SMALL,LORE ITEM|NO DROP,Kunark Era,,False,False,Kurn's Tower,1,Inventory Items|Quest Items,True
A Faded Salil's Writ Page,https://eqlwiki.com/A_Faded_Salil's_Writ_Page,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,,,9s 3c,False,False,Oasis of Marr|West Karana|Kedge Keep,3,Inventory Items,True
A Froglok Hex Doll,https://eqlwiki.com/A_Froglok_Hex_Doll,Secondary,SECONDARY,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,3,,,,,,,,,,,,,,,,0.5,SMALL,LORE ITEM|NO DROP,Kunark Era,,False,True,Warsliks Woods,1,Bard Equipment|Cleric Equipment|Druid Equipment|Enchanter Equipment|Magician Equipment|Monk Equipment|Necromancer Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Wizard Equipment|Secondary|Warsliks Woods|Quest Items,True
A Ghoul's Heart,https://eqlwiki.com/A_Ghoul's_Heart,Neck,NECK,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,-10,,,,,,,,,,,,,,,,0.1,TINY,LORE ITEM|NODROP,Classic Era,,False,True,The Estate of Unrest,1,Inventory Items|Quest Items,True
A Giant Blood Sac,https://eqlwiki.com/A_Giant_Blood_Sac,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,SMALL,QUEST ITEM|NO DROP,,,False,False,East Cabilis|Swamp of No Hope,2,Inventory Items|Tradeskill Ingredient|East Cabilis|Swamp of No Hope|Quest Items,True
A Giant's Broom,https://eqlwiki.com/A_Giant's_Broom,Primary,PRIMARY,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,15,40,0.375,2H Blunt,,,,,,0.0,TINY,LORE ITEM|NO DROP,Velious Era,,False,True,Kael Drakkel,1,Bard Equipment|Cleric Equipment|Druid Equipment|Enchanter Equipment|Magician Equipment|Monk Equipment|Necromancer Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Wizard Equipment|Primary|2H Blunt|Kael Drakkel,True
A Gigantic Kromzek Pick,https://eqlwiki.com/A_Gigantic_Kromzek_Pick,Primary,PRIMARY,1,Warrior|Paladin|Ranger|Shadow Knight,4,False,ALL,,,,,,,,,,,,,,,,,,21,41,0.5122,2H Slashing,,,,,,10.0,LARGE,MAGIC ITEM|LORE ITEM,Velious Era,11.7p,False,True,,0,Paladin Equipment|Ranger Equipment|Shadow Knight Equipment|Warrior Equipment|Primary|2H Slashing|Quest Items,True
A Glimmering Fairie Wing,https://eqlwiki.com/A_Glimmering_Fairie_Wing,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,TINY,LORE ITEM|NO DROP,Classic Era,,False,False,,0,Inventory Items|Quest Items,True
A Glowing Skull,https://eqlwiki.com/A_Glowing_Skull,,,0,,0,False,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,TINY,LORE ITEM|NO DROP|TEMPORARY,Kunark Era,,False,False,Kurn's Tower,1,Inventory Items|Player Crafted|Kurn's Tower|Quest Items,True
A Gossamer Wing,https://eqlwiki.com/A_Gossamer_Wing,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,LORE ITEM,,,False,False,Wakening Land,1,Inventory Items|The Wakening Land|Quest Items,True
A Gypsy Medallion,https://eqlwiki.com/A_Gypsy_Medallion,Neck,NECK,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,2,,,,,,,,,,9,,,,,10,,,,,,,,,,,0.1,SMALL,MAGIC ITEM,Classic Era,,False,True,Northern Karana,1,Bard Equipment|Cleric Equipment|Druid Equipment|Enchanter Equipment|Magician Equipment|Monk Equipment|Necromancer Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Wizard Equipment|Neck|Northern Karana,True
A Jar of Liquid,https://eqlwiki.com/A_Jar_of_Liquid,,,0,,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,SMALL,LORE ITEM|NO DROP,,,False,False,,0,Quest Items,True
A King Cod Card,https://eqlwiki.com/A_King_Cod_Card,,,0,,0,False,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,TINY,MAGIC ITEM|QUEST ITEM,Velious Era,,False,False,,0,Inventory Items|Quest Items,True
A Leaflet,https://eqlwiki.com/A_Leaflet,,,0,,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,TINY,LORE ITEM,Classic Era,,False,False,,0,Inventory Items|Book,True
A Library Card,https://eqlwiki.com/A_Library_Card,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,SMALL,LORE ITEM,Velious Era,,False,False,Plane of Mischief,1,Inventory Items|Plane of Mischief|Quest Items,True
A Locked Chest,https://eqlwiki.com/A_Locked_Chest,,,0,,0,False,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,TINY,LORE ITEM|NO DROP,Paineel Era,,False,False,,0,Inventory Items|Quest Items,True
A Locket,https://eqlwiki.com/A_Locket,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,LORE ITEM|NO DROP,Temple Era,,False,False,Southern Karana,1,Inventory Items|Southern Karana|Quest Items,True
A Maleficent Necromancer Doll,https://eqlwiki.com/A_Maleficent_Necromancer_Doll,Primary|Secondary,PRIMARY SECONDARY,2,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,2,,,,,,,,,,,,Hug,1.0,1,,0.1,TINY,LORE ITEM,Velious Era,,False,True,,0,Bard Equipment|Cleric Equipment|Druid Equipment|Enchanter Equipment|Magician Equipment|Monk Equipment|Necromancer Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Wizard Equipment|Primary|Secondary|Plane of Mischief Dolls|Quest Items,True
A Mancatcher Crown,https://eqlwiki.com/A_Mancatcher_Crown,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,MEDIUM,LORE ITEM,,,False,False,,0,Inventory Items|Vendor Sold|Quest Items,True
A Mandible,https://eqlwiki.com/A_Mandible,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,TINY,LORE ITEM|NO TRADE,Kunark Era,,False,False,Field of Bone,1,Inventory Items|Field of Bone|Quest Items,True
A Metal Pipe,https://eqlwiki.com/A_Metal_Pipe,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,LARGE,LORE ITEM|NO DROP,EpicQuests Era,,False,False,Karnor's Castle|Chardok,2,Inventory Items|Karnor's Castle|Quest Items,True
A Nicked Coin,https://eqlwiki.com/A_Nicked_Coin,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,LORE ITEM,Classic Era,,False,False,Erudin,1,Inventory Items|Erudin|Quest Items,True
A Nickel Key,https://eqlwiki.com/A_Nickel_Key,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,LORE ITEM,Kunark Era,,False,False,Crypt of Dalnir,1,Keys|Inventory Items|Crypt of Dalnir|Quest Items,True
A Noble's Crest,https://eqlwiki.com/A_Noble's_Crest,Neck,NECK,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,NO DROP,Classic Era,,False,True,Innothule Swamp|Rathe Mountains,2,Bard Equipment|Cleric Equipment|Druid Equipment|Enchanter Equipment|Magician Equipment|Monk Equipment|Necromancer Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Wizard Equipment|Neck|Innothule Swamp|Quest Items,True
A Page of A Tome,https://eqlwiki.com/A_Page_of_A_Tome,,,0,,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,LORE ITEM,Kunark Era,,False,False,Swamp of No Hope,1,Inventory Items|Swamp of No Hope|Quest Items,True
A Pendant,https://eqlwiki.com/A_Pendant,Neck,NECK,1,Paladin,1,False,ALL,,,,,,,,,,,1,,,,,,,,,,,,,,,,0.0,TINY,LORE ITEM|NO TRADE,Classic Era,,False,True,,0,Inventory Items|Quest Items,True
